datetime,realization,ORO_snow,SHA_snow,FOL_snow,YRS_snow,MHB_snow,PAR_snow,NHG_snow,NML_snow,DNP_snow,EXC_snow,MIL_snow,PFT_snow,KWH_snow,SUC_snow,ISB_snow,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_storage,SHA_storage,FOL_storage,YRS_storage,MHB_storage,PAR_storage,NHG_storage,NML_storage,DNP_storage,EXC_storage,MIL_storage,PFT_storage,KWH_storage,SUC_storage,ISB_storage,ORO_inf,SHA_inf,FOL_inf,YRS_inf,MHB_inf,PAR_inf,NHG_inf,NML_inf,DNP_inf,EXC_inf,MIL_inf,PFT_inf,KWH_inf,SUC_inf,ISB_inf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf,ORO_evap,SHA_evap,FOL_evap,YRS_evap,MHB_evap,PAR_evap,NHG_evap,NML_evap,DNP_evap,EXC_evap,MIL_evap,PFT_evap,KWH_evap,SUC_evap,ISB_evap,ORO_precip,SHA_precip,FOL_precip,YRS_precip,MHB_precip,PAR_precip,NHG_precip,NML_precip,DNP_precip,EXC_precip,MIL_precip,PFT_precip,KWH_precip,SUC_precip,ISB_precip,ORO_fci,SHA_fci,FOL_fci,YRS_fci,MHB_fci,PAR_fci,NHG_fci,NML_fci,DNP_fci,EXC_fci,MIL_fci,PFT_fci,KWH_fci,SUC_fci,ISB_fci,ORO_gains,SHA_gains,FOL_gains,YRS_gains,MHB_gains,PAR_gains,NHG_gains,NML_gains,DNP_gains,EXC_gains,MIL_gains,PFT_gains,KWH_gains,SUC_gains,ISB_gains,SAC_gains,SJ_gains,delta_depletion,OMR,SL_storage,SLS_storage,SLF_storage,SLS_out,SLF_out,HRO_pump,TRP_pump,delta_inflow,vernalis_inflow
3/23/1998,1,116.08,179.6,132.06,132.06,91.08,91.08,91.08,289.52,132.39,47.36,76.79,30.8,52.29,52.29,44.25,25083,47337,27384,12245,7578.9,5130.5,12787,9599.4,17144,12230,8935.2,7275.5,3337,1608.6,5835,2.77E+06,3.62E+06,6.02E+05,7.55E+05,0,1.66E+05,1.83E+05,1.94E+06,1.60E+06,6.37E+05,3.70E+05,7.32E+05,39401,43422,3.08E+05,30317,64514,11189,13403,1926,1997,392,2978,4404,2606,3946,3794,1292,811,2898,13173,12088,9979,4763,1926,1602,67,2134,4948,1513,2839,3893,1715,901,1266,0,7,9,0,0,80.245,35.986,102,106.08,58.32,29.336,35.742,12.258,15.44,83.188,0.6111,1.2604,0.0096212,0,0,0.55778,0.19965,0.021007,0,0.23722,0,0,0,0,0,6.1098,5.30E+05,200,0,0,70,5.0556,0,0,0,85,1.60E+05,0,0,0,0,0,0,459,-16,18,0,365,-1186,-66,-105.08,0,0,0,0,26694,6692,2989,0,2.03E+06,1.06E+06,9.65E+05,40.584,1791,0,1906,81556,14400
3/24/1998,1,118.68,179.6,132.54,132.54,91.28,91.28,91.28,289.88,141.54,47.36,78.21,32.49,52.29,52.29,44.25,22286,43095,26588,12245,7833.4,5130.5,12451,8571.3,16976,8857.5,7446.6,6815.5,2513.9,1886.3,5117.2,2.83E+06,3.67E+06,6.34E+05,7.80E+05,0,0,1.88E+05,1.96E+06,1.62E+06,6.49E+05,3.74E+05,7.35E+05,38651,43506,3.08E+05,45906,59668,25945,13403,7857,5883,2491,7948,16044,15348,4884,5224,1569,951,3326,14492,33906,9628,8583,7857,1596,79,1530,5125,1511,2815,3811,1947,899,1327,0,0,6,0,0,80.245,35.986,102,106.08,58.32,9.2641,11.287,14.096,17.756,41.594,0.2657,8.7599,0.48106,0,0,0.68999,0.50837,0.77201,0.53906,1.0209,0.45497,0.45148,0.10296,0.12764,0.13403,6.1922,5.30E+05,200,0,0,70,6.858,0,0,0,85,1.60E+05,0,0,0,0,0,0,399,-37,34,0,961,-1467,-296,-49.583,0,0,0,0,12621,6736,5918,0,2.03E+06,1.06E+06,9.65E+05,40.584,1791,0,2977,93729,14100
3/25/1998,1,119.41,179.6,134.1,134.1,92.68,92.68,92.68,299.18,152.77,48.02,83.76,34.12,52.29,52.29,44.25,21111,40172,27845,12245,8537.8,5130.5,11335,7720.8,15744,7891.9,7425.8,6960.3,2922.4,3171.6,5125.6,2.86E+06,3.67E+06,6.60E+05,7.95E+05,0,1.86E+05,2.03E+05,1.97E+06,1.65E+06,6.79E+05,3.86E+05,7.50E+05,42088,44888,3.17E+05,34347,35464,24176,13403,11336,7351,7820,9373,22211,10900,8675,9187,2922,1599,3746,19189,35071,11085,11131,11336,1599,87,2599,5063,3979,2623,1706,1189,901,1184,0,47,37,0,0,80.245,35.986,102,106.08,58.32,9.2641,11.287,1.8386,2.316,20.797,0.15942,0.74365,0.30307,0,0,0.0041317,0,0.84028,1.7261,0.015014,0.055585,0.38878,0.11604,0.14823,0.21721,6.1659,5.30E+05,200,0,0,70,7.4018,0,0,0,85,1.60E+05,0,0,0,0,0,0,64,-336,31,0,57,-1432,-325,-105.67,0,0,0,0,26207,4059,8434,0,2.03E+06,1.06E+06,9.65E+05,40.584,1791,0,3522,1.17E+05,14000
3/26/1998,1,119.7,179.6,134.58,134.58,92.78,92.78,92.78,302.37,154.02,49.98,84.2,34.22,52.29,52.29,44.25,18508,39947,23609,12245,6575.8,5130.5,9071,7474.9,14233,7635.6,7801.6,6265.8,2490.8,3994.8,4931.4,2.87E+06,3.65E+06,6.66E+05,7.96E+05,0,1.91E+05,2.07E+05,1.98E+06,1.66E+06,6.82E+05,3.91E+05,7.58E+05,45810,47078,3.21E+05,27389,29264,15894,13403,6286,4221,2229,5318,9337,5367,5190,5756,2465,2014,3039,24626,39756,12719,12706,6286,1602,48,2344,5987,4740,2334,1774,588,909,1096,76,40,31,0,0,80.245,35.986,102,106.08,58.32,10.808,13.168,1.2258,1.544,41.594,0.2657,0,0,0,0,0,0.016638,0.026259,0.01089,0.015014,0,0.022574,0.0081718,0.01544,0.018486,6.2466,5.30E+05,200,0,0,70,7.133,0,0,0,85,1.60E+05,0,0,0,0,0,0,-389,-136,18,0,7,-1561,-237,-190.79,0,0,0,0,25146,3720,8156,0,2.03E+06,1.06E+06,9.65E+05,40.584,1791,0,3546,1.30E+05,15000
3/27/1998,1,120.47,179.6,134.58,134.58,93.44,93.44,93.44,303.17,154.14,49.98,85.74,34.87,52.94,52.94,44.25,16901,32067,18801,5978.5,4707.2,5130.5,5728.9,7395.5,10848,5577.4,6898.2,6006.9,2591,3106.2,4883.9,2.87E+06,3.62E+06,6.67E+05,7.94E+05,0,1.95E+05,2.09E+05,1.98E+06,1.66E+06,6.83E+05,3.97E+05,7.64E+05,48867,48360,3.24E+05,22426,24918,12777,13403,4432,3336,1402,5501,8742,4371,5296,5285,2040,1566,2923,25135,39773,12215,12144,4432,1602,316,1873,5942,3455,2254,1990,499,918,1082,83,40,47,0,0,80.245,35.986,102,106.08,58.32,20.072,24.455,1.2258,1.544,3.4662,0.13285,0,0,0,0,0.012395,0,0,0.016335,0.090083,0.21205,0.19815,0.06946,0.085436,0.18948,6.1921,5.30E+05,200,0,0,70,7.0413,0,0,0,85,1.60E+05,0,0,0,0,0,0,-1012,-62,-22,0,10,-1533,-612,-152.5,0,0,0,0,32204,6965,8155,0,2.03E+06,1.06E+06,9.65E+05,40.584,1791,0,2989,1.37E+05,16100
3/28/1998,1,120.83,179.6,135.06,135.06,94.86,94.86,94.86,307.78,155.93,51.94,86.81,35.54,54.9,54.9,44.25,16181,30618,16820,5978.5,3874.9,5130.5,4240.4,6829.1,10563,4982.9,6646,5818.6,2196.4,6311.5,4984.5,2.85E+06,3.60E+06,6.69E+05,7.91E+05,0,1.97E+05,2.11E+05,1.99E+06,1.67E+06,6.84E+05,4.07E+05,7.64E+05,55005,52772,3.28E+05,19362,22446,11628,13403,3717,2902,1278,4194,8283,3940,7414,6183,3335,3182,3038,25289,31707,10905,11834,3717,1501,507,1436,6038,3073,2260,1237,240,956,1055,45,40,19,0,0,80.245,35.986,102,106.08,58.32,3.088,3.7624,2.4515,3.088,3.4662,0.053139,0.037813,0,0,0,0.082633,0.079491,0.32036,0.14702,0,0.026763,0.19313,0.058019,0.063819,0.08781,6.0594,5.30E+05,200,0,0,70,7.177,0,0,0,85,1.60E+05,0,0,0,0,0,0,-928,-47,49,0,292,-1486,-852,-143.5,0,0,0,0,43303,8599,3991,0,2.03E+06,1.06E+06,9.65E+05,40.584,1791,0,2694,1.39E+05,17100
3/29/1998,1,120.83,179.6,135.9,135.9,95.86,95.86,95.86,308.9,156.7,51.94,86.85,35.55,55.55,55.55,45.56,14766,27741,15366,5978.5,3404.1,5130.5,3187.2,6735.5,11205,4920.7,6185.7,6049.2,2413.7,4266.5,4761,2.84E+06,3.58E+06,6.71E+05,7.87E+05,0,1.99E+05,2.12E+05,1.99E+06,1.67E+06,6.85E+05,4.15E+05,7.64E+05,59251,55061,3.31E+05,17588,20865,10184,6770.6,3086,2414,1140,3356,6223,3277,5882,4733,2225,2151,2446,25144,30431,9138,10407,3086,1335,499,1004,6223,2859,2262,1546,84,994,1050,97,33,6,0,0,80.245,35.986,102,106.08,58.32,1.544,1.8812,3.6773,4.6321,34.662,0,0,0.014432,0,0,0,0,0.22583,0.016335,0,0,0.010033,0,0,0,5.8776,5.30E+05,200,0,0,70,6.8899,0,0,0,85,1.60E+05,0,0,0,0,0,0,-302,-56,65,0,589,-1426,-472,-132.75,0,0,0,0,44164,10423,1005,0,2.03E+06,1.06E+06,9.65E+05,40.584,1791,0,2680,1.38E+05,19200
3/30/1998,1,121.04,179.6,136.38,136.38,96.66,96.66,96.66,309.5,156.82,51.94,87.05,35.55,56.21,56.21,45.56,13028,36674,16802,5978.5,3263.9,5130.5,2267.8,7630.4,10317,4959.8,6434.2,6597.6,2669.6,3040.7,5182.8,2.82E+06,3.57E+06,6.75E+05,7.86E+05,0,1.99E+05,2.13E+05,2.00E+06,1.67E+06,6.85E+05,4.21E+05,7.85E+05,62396,56240,3.33E+05,14840,18373,9573,6770.6,2583,2235,919,3257,6315,2612,5282,4271,1832,1533,2236,24438,23268,7532,7700,2583,1303,499,1630,6315,3032,2265,2013,246,931,1043,112,69,56,0,0,80.245,35.986,102,106.08,58.32,23.16,28.218,9.1932,11.58,51.993,0.02657,0,0,0,0,0.086765,0.022183,0.010504,0.005445,0.021019,0.0020587,0,0,0,0,5.7279,5.30E+05,200,0,0,70,6.6743,0,0,0,85,1.60E+05,0,0,0,0,0,0,195,-43,-3,0,-69,-1437,-474,-36.667,0,0,0,0,49820,12803,-1510,0,2.03E+06,1.06E+06,9.65E+05,40.584,1791,0,2697,1.35E+05,21800
3/31/1998,1,122,179.6,136.86,136.86,97.7,97.7,97.7,309.86,156.82,51.94,87.85,36.3,56.86,56.86,45.56,12229,26628,18983,5978.5,3550.3,5130.5,1800.6,7403.5,12771,6634.6,7512.7,6108.2,2537,3358.1,5318.3,2.81E+06,3.55E+06,6.80E+05,7.88E+05,0,1.99E+05,2.14E+05,2.00E+06,1.67E+06,6.85E+05,4.26E+05,7.90E+05,66038,57817,3.36E+05,15595,19210,9935,6770.6,2445,2313,1202,2948,6007,3277,5129,4568,2052,1693,2391,18873,27216,6994,5657,2445,1305,499,1640,6007,2357,2611,2162,216,895,1028,67,47,50,0,0,80.245,35.986,102,106.08,58.32,6.1761,7.5247,3.6773,4.6321,34.662,0.50483,1.3108,0.081781,0,0,0.19832,0.12201,0.068273,0.06534,0.12011,0.072054,0.22073,0.11277,0.10396,0.15713,6.0609,5.30E+05,200,0,0,70,6.86,0,0,0,85,1.60E+05,0,0,0,0,0,0,460,-25,5,0,-58,-1105,-475,65,0,0,0,0,47099,14334,724,0,2.03E+06,1.06E+06,9.65E+05,40.584,1791,0,2679,1.29E+05,22700
4/1/1998,1,122.52,179.6,137.49,137.49,98.46,98.46,98.46,311.61,157.84,52.59,89.31,36.92,57.51,57.51,45.56,19128,55815,15692,9256.1,3743.9,5065.8,6850.2,6783.5,10355,5113.2,6953,5216,2507.8,5184.8,3961.2,2.81E+06,3.54E+06,6.84E+05,7.90E+05,0,1.99E+05,2.16E+05,2.00E+06,1.67E+06,6.86E+05,4.32E+05,7.96E+05,71067,61135,3.38E+05,13749,17578,8751,6770.6,2362,2265,1414,3052,5959,2738,5850,4967,2567,2613,2174,13879,26364,7121,5539,2362,1304,500,1114,5959,2738,2805,1663,31,938,1002,30,4,13,0,0,59.004,26.46,75,78,42.882,4.6321,5.6435,2.4515,3.088,10.399,0,0.34031,0.24053,0,0,0,0,0.18906,0,0,0.0041174,0.14297,0.01144,0.0020587,0.0046216,5.879,5.30E+05,200,0,0,69.748,6.7493,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,699,-42,-14,0,531,-1152,-484,-24.542,0,0,0,0,46946,13794,375,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,1748,1.23E+05,22500
4/2/1998,1,123.13,179.6,138.49,138.49,99.4,99.4,99.4,311.97,157.96,52.59,89.67,36.92,58.17,58.17,46.86,18518,54770,12684,18348,2401.5,5065.8,3513.3,5239.2,7903.7,5733.6,6016.7,5681.7,2042.5,3353.3,4100.9,2.81E+06,3.53E+06,6.86E+05,7.91E+05,0,1.99E+05,2.17E+05,2.01E+06,1.67E+06,6.86E+05,4.38E+05,8.00E+05,71067,62569,3.40E+05,12235,18984,8405,6770.6,2041,2121,1036,2716,5134,2665,5939,4211,1861,1690,2036,14081,21913,7219,5396,2041,1304,500,1473,6258,2849,2810,2437,277,961,1020,0,33,44,0,0,59.004,26.46,75,78,42.882,13.896,16.931,6.1288,7.7201,38.128,0.23913,0.40334,0,0,0,0.30574,0.13495,0.010504,0.016335,0.13512,0.041174,0,0.0040859,0.0051467,0.0092431,5.9418,5.30E+05,200,0,0,69.65,6.7057,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,615,-31,-24,0,107,-1251,-458,-81.792,0,0,0,0,45158,12922,785,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,3493,1.16E+05,21900
4/3/1998,1,124.44,180.49,138.92,138.92,100.28,100.28,100.28,313.07,158.2,53.25,91.95,37.9,58.82,58.82,46.86,48042,67041,30881,18348,7077.6,5065.8,12864,12696,21926,17207,6802.3,6211.8,4376.9,3446.6,4554.9,2.81E+06,3.53E+06,6.91E+05,7.93E+05,0,1.99E+05,2.21E+05,2.01E+06,1.67E+06,6.88E+05,4.49E+05,8.04E+05,77318,64074,3.42E+05,14037,20135,10075,6770.6,3414,2437,2235,3156,5942,4842,6237,4860,2094,1737,2131,12476,21154,6928,6041,3414,1353,500,1461,5942,2730,3822,2589,526,974,1054,15,18,38,0,0,59.004,26.46,75,78,42.882,4.6321,5.6435,4.9031,6.1761,55.459,0.37198,0.39073,0.12508,0,0,0.095028,0.04067,0.18381,0.25047,0.11711,0.0041174,0.19815,0.066191,0.04735,0.032351,6.1355,5.30E+05,200,0,0,69.65,7.2883,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,897,-4,-43,0,297,-1049,-869,-109.17,0,0,0,0,46911,12888,2615,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,2871,1.16E+05,21400
4/4/1998,1,124.93,181.47,140.07,140.07,101.06,101.06,101.06,314.77,158.85,53.9,92.15,37.9,59.48,59.48,46.86,48540,61453,51960,18348,16015,5065.8,33989,24942,35871,20564,8243.5,6516.4,10921,3150.9,4728.3,2.83E+06,3.54E+06,6.97E+05,7.94E+05,0,1.99E+05,2.21E+05,2.01E+06,1.67E+06,6.90E+05,4.52E+05,8.04E+05,77318,64074,3.42E+05,12648,19015,7734,6770.6,3005,2187,1749,2608,7653,3267,5529,4234,1955,1588,2117,5245,14051,6711,6238,3005,1353,500,1400,5956,2743,3827,2819,489,979,1052,126,7,32,0,0,59.004,26.46,75,78,42.882,15.44,18.812,6.7417,8.4921,34.662,0.15942,0.16386,0.0048106,0,0,0.012395,0.0092431,0.021007,0.25047,0.036033,0.01647,0,0,0,0,6.1109,5.30E+05,200,0,0,69.552,7.065,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,1199,-115,87,0,249,-839,-1070,-198.04,0,0,0,0,60984,12761,2814,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,1074,1.16E+05,21200
4/5/1998,1,125.34,182.07,140.82,140.82,101.66,101.66,101.66,316.1,158.85,53.9,92.27,37.9,59.48,59.48,46.86,39415,52484,38192,18348,12075,5065.8,20619,15221,22702,14935,8504.6,6950.9,9411.9,2805.7,4809.8,2.83E+06,3.54E+06,6.99E+05,7.96E+05,0,1.99E+05,2.25E+05,2.01E+06,1.67E+06,6.92E+05,4.52E+05,8.09E+05,82353,66120,3.46E+05,11319,19014,7734,5848.4,2437,1973,1336,2608,5623,3667,5529,4007,1790,1414,1772,7028,14051,6711,6111,2437,1601,500,1400,5623,2712,3827,3038,717,979,1054,0,43,10,0,0,59.004,26.46,75,78,42.882,16.984,20.693,6.7417,8.4921,51.993,0.50483,0,0,0,0,0.0082633,0,0,0.17969,0.045041,0,0,0.024515,0.012352,0,6.4324,5.30E+05,200,0,0,69.552,6.8369,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,914,-37,-61,0,180,-550,-1148,-173.46,0,0,0,0,57302,13083,541,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,731,1.13E+05,21300
4/6/1998,1,126.25,182.86,141.85,141.85,102.88,102.88,102.88,316.54,158.85,53.9,93.96,38.42,59.48,59.48,46.86,32224,51386,23084,18348,5867.2,5065.8,9196.7,8732.5,13346,8150.6,8612.7,7352.2,5265.2,3321.6,4956.5,2.84E+06,3.55E+06,7.02E+05,7.97E+05,0,1.99E+05,2.26E+05,2.02E+06,1.67E+06,6.93E+05,4.53E+05,8.10E+05,84477,67144,3.47E+05,11634,18617,8728,5848.4,2212,2004,1175,2941,5802,3122,4787,3999,1828,1674,1965,8843,11078,7281,6065,2212,1597,500,1470,6938,2617,4491,3236,757,1151,1097,0,21,48,0,0,59.004,26.46,75,78,42.882,21.616,26.337,6.7417,8.4921,6.9323,0.23913,0.55459,0,0,0,0.14874,0.06655,0.026259,0,0.10209,0.018528,0.012541,0.012258,0.056614,0.041594,6.4785,5.30E+05,200,0,0,69.552,6.7189,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,902,-32,-57,0,91,-1706,-907,-138.25,0,0,0,0,54913,12697,972,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,764,1.10E+05,21200
4/7/1998,1,126.62,183.4,142.8,142.8,103.92,103.92,103.92,318.24,158.97,54.55,94.41,38.56,60.13,60.13,46.86,27420,47754,18731,18348,4094.9,5065.8,5581.2,7203.3,10251,6382.7,11317,10793,4253.7,3085.5,5238.2,2.84E+06,3.56E+06,7.06E+05,7.99E+05,0,1.99E+05,2.28E+05,2.02E+06,1.63E+06,6.94E+05,4.51E+05,8.11E+05,86658,67434,3.48E+05,11541,17153,9460,5848.4,2352,2030,1358,3159,5750,3144,4858,3767,1856,1555,1849,9458,10553,7469,5956,2352,1601,500,1998,7434,2692,5524,3652,756,1404,1211,75,54,13,0,0,59.004,26.46,75,78,42.882,9.2641,11.287,4.2902,5.4041,62.391,0.02657,0.39073,0.14432,0,0,0,0,0.22583,0.17424,0.042039,0.026763,0.030099,0.039224,0.010293,0,6.3107,5.30E+05,200,0,0,69.946,6.8047,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,1013,-32,-61,0,-176,-2220,-932,-133.04,0,0,0,0,52566,12304,510,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,1369,1.08E+05,21100
4/8/1998,1,126.62,184.26,143.48,143.48,104.5,104.5,104.5,318.75,158.97,54.55,94.53,38.56,60.13,60.13,46.86,27030,51054,18259,18348,3880.4,5065.8,4657.8,7268.9,10600,5519.9,15654,14097,3806.3,2815.6,6437.1,2.85E+06,3.58E+06,7.07E+05,7.99E+05,0,1.99E+05,2.29E+05,2.02E+06,1.66E+06,6.95E+05,4.48E+05,8.10E+05,88281,66856,3.49E+05,10772,17972,8127,5848.4,2036,1899,1025,2675,5736,3094,4455,3563,1600,1419,1814,9336,7314,7553,5737,2036,1591,497,2418,7417,2682,6256,3833,781,1702,1318,0,15,42,0,0,59.004,26.46,75,78,42.882,23.16,28.218,8.5803,10.808,55.459,0,0.12604,0,0,0,0,0,0.0052518,0,0,0,0,0,0,0,6.1214,5.30E+05,200,0,0,70,6.5598,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,810,-36,-61,0,-338,-2193,-906,-76.792,0,0,0,0,53230,12420,-1399,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,1713,1.05E+05,21500
4/9/1998,1,126.92,184.9,144.5,144.5,105.76,105.76,105.76,319.35,158.97,54.55,94.65,38.56,60.78,60.78,46.86,23232,51510,15673,13834,3226.4,5065.8,3422.3,6668.8,9203.4,4895,10528,9047.1,3477.2,2633.1,5824.8,2.85E+06,3.61E+06,7.08E+05,8.00E+05,0,1.99E+05,2.29E+05,2.02E+06,1.65E+06,6.96E+05,4.44E+05,8.09E+05,89577,65835,3.50E+05,10690,18365,7981,5848.4,1838,1854,870,2622,4578,2490,4755,3354,1511,1327,1885,9620,6707,7153,4742,1838,1605,499,1939,7375,2609,6867,3943,855,1833,1433,45,54,51,0,0,59.004,26.46,75,78,42.882,21.616,26.337,9.8061,12.352,55.459,0.10628,0.36552,0.0048106,0,0,0,0,0,0,0,0,0,0,0,0,6.0441,5.30E+05,200,0,0,70,6.3001,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,997,-28,-75,0,126,-2305,-926,-80.833,0,0,0,0,52332,13382,-1652,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,1004,1.04E+05,22200
4/10/1998,1,127.05,185.4,145.23,145.23,106.32,106.32,106.32,320.71,158.97,54.55,94.8,38.56,60.78,60.78,46.86,22777,49421,16290,13834,4064.9,5065.8,3658.3,6424.2,9242.3,4527.4,8134.2,7836.8,3204.9,2611.2,5084.5,2.85E+06,3.63E+06,7.10E+05,8.00E+05,0,1.98E+05,2.30E+05,2.02E+06,1.65E+06,6.95E+05,4.39E+05,8.08E+05,90820,64789,3.51E+05,9969,19595,8389,5848.4,1722,1690,761,2588,7247,2383,4403,3479,1525,1316,2011,10798,6329,7645,5271,1722,1604,398,2534,7247,3233,6854,4095,893,1834,1544,45,25,64,0,0,59.004,26.46,75,78,42.882,20.072,24.455,9.1932,11.58,76.256,0,0.65542,0,0,0,0.016527,0,0,0,0,0,0,0,0,0,5.8627,5.30E+05,200,0,0,70,6.0481,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,522,-22,-74,0,-472,-2247,-603,-124.25,0,0,0,0,47966,13008,-1611,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,780,1.01E+05,22700
4/11/1998,1,127.43,186.2,145.42,145.42,106.96,106.96,106.96,321.61,158.97,55.21,94.84,39.23,61.44,61.44,46.86,23880,66163,17257,13834,4205.9,5065.8,4145,6861.7,9194.3,4458.4,7847.8,7315.5,2908.2,2706.5,4595.6,2.85E+06,3.67E+06,7.10E+05,8.02E+05,0,1.98E+05,2.31E+05,2.02E+06,1.65E+06,6.94E+05,4.34E+05,8.07E+05,92259,63857,3.52E+05,9794,20861,7692,5848.4,1727,1665,816,2630,5200,2951,4697,3762,1630,1364,2039,10367,4002,7478,4889,1727,1601,205,2373,7432,3244,6847,4232,904,1829,1576,38,36,19,0,0,59.004,26.46,75,78,42.882,6.1761,7.5247,4.9031,6.1761,6.9323,0.02657,0.025208,0,0,0,0.13221,0.044367,0.036762,0,0.1081,0.024704,0.090297,0,0.042203,0.073945,5.7134,5.30E+05,200,0,0,70,6.0898,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,718,-17,-61,0,-307,-2259,-811,-184.96,0,0,0,0,48183,13128,-742,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,766,98437,22800
4/12/1998,1,128.25,186.5,146.61,146.61,107.88,107.88,107.88,323.29,158.97,55.21,95.24,39.46,61.44,61.44,46.86,32105,99702,18407,13834,3800.2,5065.8,3795.7,6646.1,9739.3,4318.3,7862.8,6775.3,2619.6,3627.2,4531.6,2.85E+06,3.70E+06,7.10E+05,8.02E+05,0,1.98E+05,2.33E+05,2.02E+06,1.65E+06,6.93E+05,4.30E+05,8.07E+05,94580,63837,3.53E+05,10387,19462,7177,5577.7,1849,1763,801,2242,4876,2882,4430,4009,2082,1828,2003,10366,2692,7465,5375,1849,1601,143,2291,7103,3226,6873,3968,909,1830,1581,115,22,3,0,0,59.004,26.46,75,78,42.882,15.44,18.812,8.5803,10.808,13.865,0.23913,0,0.057727,0,0,0.13221,0.10722,0.12079,0.005445,0.027025,0,0,0,0,0.018486,5.7812,5.30E+05,200,0,0,70,6.089,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,469,-29,-61,0,-222,-2097,-851,-185.88,0,0,0,0,46805,13450,-236,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,762,96072,22900
4/13/1998,1,130.5,187.1,147.68,147.68,108.84,108.84,108.84,324.11,158.97,55.21,96.7,39.96,61.44,61.44,46.86,27987,75516,17752,13834,3341.9,5065.8,3201.2,6620.9,8501.4,4135.6,7834,6970.9,2791.5,2889,4396.6,2.85E+06,3.73E+06,7.18E+05,8.02E+05,0,1.99E+05,2.36E+05,2.02E+06,1.64E+06,6.92E+05,4.24E+05,8.06E+05,96208,63093,3.53E+05,10140,18933,11392,5577.7,2823,2093,1841,3461,3389,2819,3898,3734,1753,1456,1953,10028,2172,6932,6106,2823,1585,53,2034,7276,3244,6878,4230,932,1829,1698,0,27,32,0,0,57.431,25.754,73,75.92,41.738,6.1761,7.5247,2.4515,3.088,34.662,0.10628,0.94532,0.4522,0,0,0.18179,0.16453,0.26784,0.11979,0.13813,0.061761,0.097822,0.048213,0.022646,0.046216,5.714,5.30E+05,200,0,0,70,6.9609,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,797,-13,-35,0,172,-2086,-395,-89.042,0,0,0,0,45780,13355,1730,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,761,95415,23600
4/14/1998,1,131.73,187.4,150.42,150.42,109.98,109.98,109.98,327.4,159.62,55.21,97.51,40.04,62.09,62.09,46.86,25408,59831,16697,13834,3085.4,5065.8,2903.9,7219.7,9001.9,5032.8,8709.3,6261.8,3475.6,3141,4632.9,2.84E+06,3.77E+06,7.26E+05,8.02E+05,0,1.99E+05,2.40E+05,2.03E+06,1.64E+06,6.92E+05,4.19E+05,8.04E+05,97412,62589,3.53E+05,11252,17870,11107,5577.7,2633,2137,2248,3293,5916,2925,4615,3559,1826,1583,1917,11562,1981,7214,5841,2633,1600,457,1361,7578,3005,6862,4467,1217,1829,1801,93,29,29,0,0,57.431,25.754,73,75.92,41.738,16.984,20.693,8.5803,10.808,34.662,0.13285,0.012604,0.038485,0,0,0,0.016638,0.56719,0.25047,0,0,0.0075247,0.0016344,0.0010293,0.013865,5.6754,5.30E+05,200,0,0,70,6.8706,0,0,0,76.725,1.77E+05,0,0,0,0,0,0,1008,-53,-50,0,821,-2697,-563,11.625,0,0,0,0,42602,14895,1928,0,2.03E+06,1.06E+06,9.38E+05,436.46,1490.6,0,758,94608,24400
