Year,Month,Day,Hour,reserves
2010,6,29,11,1063.12
2010,6,29,12,1089.76
2010,6,29,13,1116.16
2010,6,29,14,1128.3
2010,6,29,15,1131.16
2010,6,29,16,1113.18
2010,6,29,17,1078.82
2010,6,29,18,1039.56
2010,6,29,19,1032.34
2010,6,29,20,1011.26
2010,6,29,21,962.94
2010,6,29,22,870.56
2010,6,29,23,787.64
2010,6,30,0,744.92
2010,6,30,1,716.24
2010,6,30,2,702.44
2010,6,30,3,708.36
2010,6,30,4,741.24
2010,6,30,5,753.38
2010,6,30,6,811.76
2010,6,30,7,866.3
2010,6,30,8,914.76
2010,6,30,9,962.12
2010,6,30,10,992.42
2010,6,30,11,1007.94
2010,6,30,12,1026.2
2010,6,30,13,1053
2010,6,30,14,1071.32
2010,6,30,15,1076.78
2010,6,30,16,1063.22
2010,6,30,17,1044.08
2010,6,30,18,1014.74
2010,6,30,19,1010.06
2010,6,30,20,991.56
2010,6,30,21,947.92
2010,6,30,22,859.94
2010,6,30,23,777.24
2010,7,1,0,735.66
2010,7,1,1,708.68
2010,7,1,2,697.24
2010,7,1,3,704.94
2010,7,1,4,735.44
2010,7,1,5,747.32
2010,7,1,6,807.12
2010,7,1,7,863.42
2010,7,1,8,912.26
2010,7,1,9,963.14
2010,7,1,10,994.16
2010,7,1,11,1013
2010,7,1,12,1035.72
2010,7,1,13,1066.02
2010,7,1,14,1090.88
2010,7,1,15,1096.06
2010,7,1,16,1074.32
2010,7,1,17,1051
2010,7,1,18,1020.64
2010,7,1,19,1010.7
2010,7,1,20,990.36
2010,7,1,21,943.96
2010,7,1,22,857.4
2010,7,1,23,771.14
2010,7,2,0,728.82
2010,7,2,1,702.06
2010,7,2,2,689.86
2010,7,2,3,694.86
2010,7,2,4,720.16
2010,7,2,5,723.8
2010,7,2,6,777.1
2010,7,2,7,832.44
2010,7,2,8,880.3
2010,7,2,9,927.4
2010,7,2,10,958.4
2010,7,2,11,967.12
2010,7,2,12,979.84
2010,7,2,13,1002.34
2010,7,2,14,1016.54
2010,7,2,15,1019.38
2010,7,2,16,1003.1
2010,7,2,17,976.68
2010,7,2,18,949.46
2010,7,2,19,948.8
2010,7,2,20,934.46
2010,7,2,21,912.02
2010,7,2,22,843.6
2010,7,2,23,765.02
2010,7,3,0,718.92
2010,7,3,1,690.4
2010,7,3,2,674.22
2010,7,3,3,668.4
2010,7,3,4,665.7
2010,7,3,5,625.18
2010,7,3,6,652.22
2010,7,3,7,707.36
2010,7,3,8,760.7
2010,7,3,9,806.48
2010,7,3,10,833.02
2010,7,3,11,846.3
2010,7,3,12,854.06
2010,7,3,13,874.28
2010,7,3,14,892.4
2010,7,3,15,905.58
2010,7,3,16,907.4
2010,7,3,17,898.1
2010,7,3,18,870.76
2010,7,3,19,874.32
2010,7,3,20,872.08
2010,7,3,21,867.66
2010,7,3,22,803.88
2010,7,3,23,744.78
2010,7,4,0,702.1
2010,7,4,1,675.74
2010,7,4,2,658.58
2010,7,4,3,648.12
2010,7,4,4,636.02
2010,7,4,5,583.1
2010,7,4,6,600.9
2010,7,4,7,653.14
2010,7,4,8,706.96
2010,7,4,9,752.42
2010,7,4,10,787.84
2010,7,4,11,807.76
2010,7,4,12,824
2010,7,4,13,851.7
2010,7,4,14,876.46
2010,7,4,15,897.64
2010,7,4,16,910.48
2010,7,4,17,907.16
2010,7,4,18,885.38
2010,7,4,19,888.64
2010,7,4,20,879.66
2010,7,4,21,861.66
2010,7,4,22,791.46
2010,7,4,23,733.32
2010,7,5,0,689.36
2010,7,5,1,665.3
2010,7,5,2,653.32
2010,7,5,3,653.4
2010,7,5,4,664.68
2010,7,5,5,644.52
2010,7,5,6,683.98
2010,7,5,7,731.12
2010,7,5,8,783.32
2010,7,5,9,833.64
2010,7,5,10,867.84
2010,7,5,11,887.18
2010,7,5,12,902.3
2010,7,5,13,923.4
2010,7,5,14,938.7
2010,7,5,15,948.18
2010,7,5,16,949.58
2010,7,5,17,940.36
2010,7,5,18,911.3
2010,7,5,19,904.82
2010,7,5,20,878.06
2010,7,5,21,872.2
2010,7,5,22,807.86
2010,7,5,23,739.18
2010,7,6,0,702.78
2010,7,6,1,682.72
2010,7,6,2,675.58
2010,7,6,3,687.48
2010,7,6,4,724.2
2010,7,6,5,741.12
2010,7,6,6,807.72
2010,7,6,7,860.72
2010,7,6,8,905.38
2010,7,6,9,946.4
2010,7,6,10,969.72
2010,7,6,11,979.3
2010,7,6,12,995.16
2010,7,6,13,1016.3
2010,7,6,14,1029.5
2010,7,6,15,1035.32
2010,7,6,16,1025.48
2010,7,6,17,1008.74
2010,7,6,18,980.48
2010,7,6,19,984.84
2010,7,6,20,963.32
2010,7,6,21,923.1
2010,7,6,22,834.44
2010,7,6,23,766.52
2010,7,7,0,727.62
2010,7,7,1,704.18
2010,7,7,2,695.52
2010,7,7,3,705.24
2010,7,7,4,738.92
2010,7,7,5,751.8
2010,7,7,6,813.5
2010,7,7,7,862.6
2010,7,7,8,899.3
2010,7,7,9,935.24
2010,7,7,10,956.46
2010,7,7,11,965.8
2010,7,7,12,992.38
2010,7,7,13,1013.14
2010,7,7,14,1027.92
2010,7,7,15,1034.08
2010,7,7,16,1022.92
2010,7,7,17,1000.08
2010,7,7,18,971.98
2010,7,7,19,976.74
2010,7,7,20,957.94
2010,7,7,21,916.44
2010,7,7,22,836.36
2010,7,7,23,765.16
2010,7,8,0,726.56
2010,7,8,1,702.7
2010,7,8,2,694.02
2010,7,8,3,703.66
2010,7,8,4,737.82
2010,7,8,5,751.48
2010,7,8,6,810.64
2010,7,8,7,860.42
2010,7,8,8,902.58
2010,7,8,9,940.28
2010,7,8,10,965.9
2010,7,8,11,973.3
2010,7,8,12,988.26
2010,7,8,13,1010.6
2010,7,8,14,1032.04
2010,7,8,15,1045.76
2010,7,8,16,1027.44
2010,7,8,17,1002.02
2010,7,8,18,975.98
2010,7,8,19,986.44
2010,7,8,20,969.1
2010,7,8,21,925.02
2010,7,8,22,837.76
2010,7,8,23,790.1
2010,7,9,0,747.24
2010,7,9,1,720.8
2010,7,9,2,708.38
2010,7,9,3,715.16
2010,7,9,4,745.62
2010,7,9,5,753.86
2010,7,9,6,815.88
2010,7,9,7,875.3
2010,7,9,8,925.94
2010,7,9,9,972.44
2010,7,9,10,1008.2
2010,7,9,11,1026.02
2010,7,9,12,1051.92
2010,7,9,13,1083.28
2010,7,9,14,1107.54
2010,7,9,15,1120.16
2010,7,9,16,1105.18
2010,7,9,17,1067.26
2010,7,9,18,1026.08
2010,7,9,19,1021.32
2010,7,9,20,1001.26
2010,7,9,21,965.52
2010,7,9,22,883.78
2010,7,9,23,801.5
2010,7,10,0,754.52
2010,7,10,1,724.54
2010,7,10,2,706.6
2010,7,10,3,701.5
2010,7,10,4,707.56
2010,7,10,5,676.94
2010,7,10,6,712.22
2010,7,10,7,773
2010,7,10,8,831.4
2010,7,10,9,883.88
2010,7,10,10,920.9
2010,7,10,11,942.44
2010,7,10,12,960.26
2010,7,10,13,992.24
2010,7,10,14,1017.88
2010,7,10,15,1038.44
2010,7,10,16,1034.42
2010,7,10,17,1018.52
2010,7,10,18,990.8
2010,7,10,19,984.12
2010,7,10,20,963.36
2010,7,10,21,936.94
2010,7,10,22,859.86
2010,7,10,23,790.3
2010,7,11,0,744.32
2010,7,11,1,713.88
2010,7,11,2,693.7
2010,7,11,3,686.1
2010,7,11,4,686.64
2010,7,11,5,650.36
2010,7,11,6,678.2
2010,7,11,7,729.4
2010,7,11,8,782.04
2010,7,11,9,831.36
2010,7,11,10,870.94
2010,7,11,11,896.92
2010,7,11,12,916.44
2010,7,11,13,946.52
2010,7,11,14,970.84
2010,7,11,15,989.5
2010,7,11,16,994.5
2010,7,11,17,991.9
2010,7,11,18,976.82
2010,7,11,19,977.58
2010,7,11,20,953.92
2010,7,11,21,920.5
2010,7,11,22,838.58
2010,7,11,23,768.86
2010,7,12,0,729.36
2010,7,12,1,706.38
2010,7,12,2,696.92
2010,7,12,3,707.04
2010,7,12,4,743.76
2010,7,12,5,755.32
2010,7,12,6,817.7
2010,7,12,7,879.04
2010,7,12,8,930.66
2010,7,12,9,977.38
2010,7,12,10,1007.72
2010,7,12,11,1020.28
2010,7,12,12,1038.02
2010,7,12,13,1062.5
2010,7,12,14,1078.5
2010,7,12,15,1087.02
2010,7,12,16,1077.18
2010,7,12,17,1062.32
2010,7,12,18,1043.94
2010,7,12,19,1043.66
2010,7,12,20,1009.82
2010,7,12,21,959.74
2010,7,12,22,866.24
2010,7,12,23,798
2010,7,13,0,755.66
2010,7,13,1,728.96
2010,7,13,2,717.22
2010,7,13,3,724.76
2010,7,13,4,759.02
2010,7,13,5,769.58
2010,7,13,6,828.54
2010,7,13,7,878.88
2010,7,13,8,925.18
2010,7,13,9,969.5
2010,7,13,10,993.82
2010,7,13,11,1017.56
2010,7,13,12,1037.94
2010,7,13,13,1063.12
2010,7,13,14,1084.82
2010,7,13,15,1094.9
2010,7,13,16,1084.82
2010,7,13,17,1056.34
2010,7,13,18,1031.74
2010,7,13,19,1033.16
2010,7,13,20,1004.46
2010,7,13,21,958.68
2010,7,13,22,870.58
2010,7,13,23,810.08
2010,7,14,0,765.26
2010,7,14,1,738.38
2010,7,14,2,726.24
2010,7,14,3,732.82
2010,7,14,4,764.94
2010,7,14,5,773.14
2010,7,14,6,833.92
2010,7,14,7,890.3
2010,7,14,8,944.96
2010,7,14,9,997.96
2010,7,14,10,1029.8
2010,7,14,11,1059.08
2010,7,14,12,1086.74
2010,7,14,13,1128.7
2010,7,14,14,1158.82
2010,7,14,15,1171.44
2010,7,14,16,1154.42
2010,7,14,17,1118.78
2010,7,14,18,1075.64
2010,7,14,19,1077.26
2010,7,14,20,1045.48
2010,7,14,21,994.1
2010,7,14,22,895.96
2010,7,14,23,854.72
2010,7,15,0,803.72
2010,7,15,1,770.82
2010,7,15,2,753.96
2010,7,15,3,757.82
2010,7,15,4,790.76
2010,7,15,5,798.06
2010,7,15,6,863.32
2010,7,15,7,938.8
2010,7,15,8,1011.8
2010,7,15,9,1087.1
2010,7,15,10,1136.82
2010,7,15,11,1177.68
2010,7,15,12,1221.92
2010,7,15,13,1266.42
2010,7,15,14,1298.76
2010,7,15,15,1316.26
2010,7,15,16,1298.56
2010,7,15,17,1255.9
2010,7,15,18,1201.18
2010,7,15,19,1190.72
2010,7,15,20,1151.78
2010,7,15,21,1085.36
2010,7,15,22,972.36
2010,7,15,23,912.56
2010,7,16,0,855.66
2010,7,16,1,818.82
2010,7,16,2,798.3
2010,7,16,3,793.12
2010,7,16,4,818.72
2010,7,16,5,819.8
2010,7,16,6,892.32
2010,7,16,7,980.66
2010,7,16,8,1069.32
2010,7,16,9,1149.44
2010,7,16,10,1218.7
2010,7,16,11,1273.56
2010,7,16,12,1322.72
2010,7,16,13,1377.14
2010,7,16,14,1408.74
2010,7,16,15,1414.26
2010,7,16,16,1380.1
2010,7,16,17,1321.4
2010,7,16,18,1263.04
2010,7,16,19,1237.98
2010,7,16,20,1192.82
2010,7,16,21,1137.46
2010,7,16,22,1024.86
2010,7,16,23,914.06
2010,7,17,0,853.9
2010,7,17,1,813.54
2010,7,17,2,786.5
2010,7,17,3,775.82
2010,7,17,4,779.84
2010,7,17,5,748.66
2010,7,17,6,791.14
2010,7,17,7,863.06
2010,7,17,8,942.68
2010,7,17,9,1022.14
2010,7,17,10,1085.04
2010,7,17,11,1141.94
2010,7,17,12,1180.88
2010,7,17,13,1220.36
2010,7,17,14,1253.24
2010,7,17,15,1266.52
2010,7,17,16,1253.04
2010,7,17,17,1220.08
2010,7,17,18,1168.18
2010,7,17,19,1144.66
2010,7,17,20,1105.04
2010,7,17,21,1066
2010,7,17,22,972.74
2010,7,17,23,874.94
2010,7,18,0,818.24
2010,7,18,1,780.6
2010,7,18,2,755.14
2010,7,18,3,742.26
2010,7,18,4,738.36
2010,7,18,5,698.16
2010,7,18,6,729.3
2010,7,18,7,788.98
2010,7,18,8,859.06
2010,7,18,9,928.24
2010,7,18,10,989.28
2010,7,18,11,1040.06
2010,7,18,12,1076.9
2010,7,18,13,1123.12
2010,7,18,14,1162.16
2010,7,18,15,1187.84
2010,7,18,16,1187.42
2010,7,18,17,1166.7
2010,7,18,18,1120.34
2010,7,18,19,1106.8
2010,7,18,20,1071.56
2010,7,18,21,1024.54
2010,7,18,22,925.86
2010,7,18,23,820.72
2010,7,19,0,775.98
2010,7,19,1,748.24
2010,7,19,2,734.46
2010,7,19,3,743.76
2010,7,19,4,779.32
2010,7,19,5,791.04
2010,7,19,6,861.38
2010,7,19,7,931.26
2010,7,19,8,996.22
2010,7,19,9,1055.12
2010,7,19,10,1096.74
2010,7,19,11,1126.36
2010,7,19,12,1157
2010,7,19,13,1186.34
2010,7,19,14,1206.88
2010,7,19,15,1215.32
2010,7,19,16,1201.4
2010,7,19,17,1173.62
2010,7,19,18,1131.32
2010,7,19,19,1122.02
2010,7,19,20,1081.52
2010,7,19,21,1024.94
2010,7,19,22,921.18
2010,7,19,23,832.96
2010,7,20,0,784.38
2010,7,20,1,753.66
2010,7,20,2,738.34
2010,7,20,3,745.52
2010,7,20,4,779.2
2010,7,20,5,788.06
2010,7,20,6,851.5
2010,7,20,7,911.74
2010,7,20,8,966.04
2010,7,20,9,1017.96
2010,7,20,10,1057.72
2010,7,20,11,1086.88
2010,7,20,12,1123.66
2010,7,20,13,1153.88
2010,7,20,14,1174.34
2010,7,20,15,1180.88
2010,7,20,16,1163.86
2010,7,20,17,1129.32
2010,7,20,18,1088.46
2010,7,20,19,1084.38
2010,7,20,20,1048.16
2010,7,20,21,996.62
2010,7,20,22,898.72
2010,7,20,23,807.44
2010,7,21,0,763.22
2010,7,21,1,735.8
2010,7,21,2,722.24
2010,7,21,3,730.1
2010,7,21,4,765.2
2010,7,21,5,770.82
2010,7,21,6,830.82
2010,7,21,7,886.2
2010,7,21,8,937.94
2010,7,21,9,987.26
2010,7,21,10,1021.66
2010,7,21,11,1043.06
2010,7,21,12,1075.4
2010,7,21,13,1103.96
2010,7,21,14,1123.28
2010,7,21,15,1129.38
2010,7,21,16,1114.62
2010,7,21,17,1085.08
2010,7,21,18,1051.68
2010,7,21,19,1052.76
2010,7,21,20,1019.08
2010,7,21,21,969.78
2010,7,21,22,875.64
2010,7,21,23,793.18
2010,7,22,0,750.86
2010,7,22,1,724.38
2010,7,22,2,711.62
2010,7,22,3,719.72
2010,7,22,4,754.64
2010,7,22,5,764.9
2010,7,22,6,825.74
2010,7,22,7,881.3
2010,7,22,8,932.04
2010,7,22,9,979.2
2010,7,22,10,1015.1
2010,7,22,11,1037.58
2010,7,22,12,1062.92
2010,7,22,13,1091.68
2010,7,22,14,1111.54
2010,7,22,15,1119.54
2010,7,22,16,1106.1
2010,7,22,17,1081.92
2010,7,22,18,1048.1
2010,7,22,19,1051.74
2010,7,22,20,1018.46
2010,7,22,21,970.8
2010,7,22,22,877.56
2010,7,22,23,781.7
2010,7,23,0,743.7
2010,7,23,1,718.1
2010,7,23,2,706.1
2010,7,23,3,713.68
2010,7,23,4,745.6
2010,7,23,5,753.34
2010,7,23,6,813.72
2010,7,23,7,869.76
2010,7,23,8,920.18
2010,7,23,9,968.62
2010,7,23,10,1002.14
2010,7,23,11,1022.54
2010,7,23,12,1046.86
2010,7,23,13,1073.36
2010,7,23,14,1089.22
2010,7,23,15,1094.22
2010,7,23,16,1077.08
2010,7,23,17,1045.78
2010,7,23,18,1015.64
2010,7,23,19,1020.3
2010,7,23,20,991.68
2010,7,23,21,958.46
2010,7,23,22,874.92
2010,7,23,23,810.2
2010,7,24,0,761.6
2010,7,24,1,730.34
2010,7,24,2,711.02
2010,7,24,3,705.58
2010,7,24,4,712.24
2010,7,24,5,680.7
2010,7,24,6,712.74
2010,7,24,7,770.76
2010,7,24,8,832.68
2010,7,24,9,888.62
2010,7,24,10,930.2
2010,7,24,11,962.26
2010,7,24,12,986.12
2010,7,24,13,1016.1
2010,7,24,14,1039.02
2010,7,24,15,1053.86
2010,7,24,16,1050.86
2010,7,24,17,1028.98
2010,7,24,18,999.26
2010,7,24,19,999.38
2010,7,24,20,969.92
2010,7,24,21,939.7
2010,7,24,22,863.86
2010,7,24,23,803.58
2010,7,25,0,756.64
2010,7,25,1,725
2010,7,25,2,705.6
2010,7,25,3,696.46
2010,7,25,4,695.12
2010,7,25,5,655.08
2010,7,25,6,679.36
2010,7,25,7,729.44
2010,7,25,8,786.14
2010,7,25,9,840.32
2010,7,25,10,886.8
2010,7,25,11,922.04
2010,7,25,12,951.08
2010,7,25,13,985.74
2010,7,25,14,1011.86
2010,7,25,15,1030.88
2010,7,25,16,1034.32
2010,7,25,17,1019.74
2010,7,25,18,995.18
2010,7,25,19,999.8
2010,7,25,20,965.52
2010,7,25,21,923.1
2010,7,25,22,839.1
2010,7,25,23,773.72
2010,7,26,0,734.72
2010,7,26,1,711.38
2010,7,26,2,701.28
2010,7,26,3,711.7
2010,7,26,4,750.2
2010,7,26,5,766.08
2010,7,26,6,828.14
2010,7,26,7,884.3
2010,7,26,8,934.96
2010,7,26,9,981.78
2010,7,26,10,1014.98
2010,7,26,11,1037.06
2010,7,26,12,1058.92
2010,7,26,13,1083.38
2010,7,26,14,1096.76
2010,7,26,15,1101.1
2010,7,26,16,1087.34
2010,7,26,17,1060.18
2010,7,26,18,1033.46
2010,7,26,19,1037.58
2010,7,26,20,996.48
2010,7,26,21,946.3
2010,7,26,22,858.52
2010,7,26,23,774.74
2010,7,27,0,736.32
2010,7,27,1,712.12
2010,7,27,2,702.08
2010,7,27,3,711.68
2010,7,27,4,746.2
2010,7,27,5,760.64
2010,7,27,6,818
2010,7,27,7,864.62
2010,7,27,8,907.98
2010,7,27,9,947.24
2010,7,27,10,975.44
2010,7,27,11,991.76
2010,7,27,12,1015.18
2010,7,27,13,1037
2010,7,27,14,1052.06
2010,7,27,15,1056.38
2010,7,27,16,1039.22
2010,7,27,17,1015.4
2010,7,27,18,990.78
2010,7,27,19,1002.44
2010,7,27,20,967.64
2010,7,27,21,923.38
2010,7,27,22,838.42
2010,7,27,23,758.32
2010,7,28,0,721.02
2010,7,28,1,699.02
2010,7,28,2,689.7
2010,7,28,3,697.96
2010,7,28,4,735.1
2010,7,28,5,750.5
2010,7,28,6,808.04
2010,7,28,7,852.24
2010,7,28,8,890.26
2010,7,28,9,925.7
2010,7,28,10,949.52
2010,7,28,11,960.56
2010,7,28,12,973.96
2010,7,28,13,991.46
2010,7,28,14,1002.4
2010,7,28,15,1005.68
2010,7,28,16,997.6
2010,7,28,17,984.08
2010,7,28,18,966.26
2010,7,28,19,980.18
2010,7,28,20,948.74
2010,7,28,21,907.68
2010,7,28,22,826.78
2010,7,28,23,768.74
2010,7,29,0,730.08
2010,7,29,1,706.44
2010,7,29,2,696.48
2010,7,29,3,706.5
2010,7,29,4,743.32
2010,7,29,5,756.58
2010,7,29,6,813.34
2010,7,29,7,861.72
2010,7,29,8,904.7
2010,7,29,9,945.3
2010,7,29,10,976.52
2010,7,29,11,999.22
2010,7,29,12,1025.6
2010,7,29,13,1052.36
2010,7,29,14,1074.92
2010,7,29,15,1080.12
2010,7,29,16,1063.14
2010,7,29,17,1036.1
2010,7,29,18,1010.54
2010,7,29,19,1019.26
2010,7,29,20,982.64
2010,7,29,21,937.24
2010,7,29,22,850.68
2010,7,29,23,775.92
2010,7,30,0,735.98
2010,7,30,1,712
2010,7,30,2,701.12
2010,7,30,3,708.7
2010,7,30,4,742.22
2010,7,30,5,750.32
2010,7,30,6,807.88
2010,7,30,7,859.48
2010,7,30,8,904.82
2010,7,30,9,948.1
2010,7,30,10,978.6
2010,7,30,11,996.24
2010,7,30,12,1016.06
2010,7,30,13,1041.02
2010,7,30,14,1055.64
2010,7,30,15,1060.32
2010,7,30,16,1041.02
2010,7,30,17,1010.28
2010,7,30,18,983.52
2010,7,30,19,991.3
2010,7,30,20,961.58
2010,7,30,21,930.4
2010,7,30,22,852.32
2010,7,30,23,775.46
2010,7,31,0,732.22
2010,7,31,1,704
2010,7,31,2,688.14
2010,7,31,3,684.82
2010,7,31,4,691.92
2010,7,31,5,661.78
2010,7,31,6,686.74
2010,7,31,7,740.62
2010,7,31,8,790.82
2010,7,31,9,833.52
2010,7,31,10,862.62
2010,7,31,11,881.18
2010,7,31,12,892.3
2010,7,31,13,912.7
2010,7,31,14,931.08
2010,7,31,15,942.58
2010,7,31,16,938.56
2010,7,31,17,924.98
2010,7,31,18,902.02
2010,7,31,19,913.06
2010,7,31,20,891.08
2010,7,31,21,869.66
2010,7,31,22,805.04
2010,7,31,23,756.7
2010,8,1,0,715.76
2010,8,1,1,688.78
2010,8,1,2,673.28
2010,8,1,3,667.5
2010,8,1,4,668.74
2010,8,1,5,620.82
2010,8,1,6,638.12
2010,8,1,7,687.42
2010,8,1,8,733.66
2010,8,1,9,776.32
2010,8,1,10,809.38
2010,8,1,11,834.18
2010,8,1,12,855.6
2010,8,1,13,885.4
2010,8,1,14,913.36
2010,8,1,15,935.6
2010,8,1,16,942
2010,8,1,17,932.42
2010,8,1,18,905.02
2010,8,1,19,927.84
2010,8,1,20,896.16
2010,8,1,21,862.1
2010,8,1,22,787.44
2010,8,1,23,743.06
2010,8,2,0,708.06
2010,8,2,1,687.96
2010,8,2,2,680.84
2010,8,2,3,693.54
2010,8,2,4,732.42
2010,8,2,5,741.76
2010,8,2,6,794.66
2010,8,2,7,852.18
2010,8,2,8,899.4
2010,8,2,9,947.28
2010,8,2,10,983.24
2010,8,2,11,1007.5
2010,8,2,12,1033.24
2010,8,2,13,1063.12
2010,8,2,14,1087.06
2010,8,2,15,1097.36
2010,8,2,16,1085.34
2010,8,2,17,1058.94
2010,8,2,18,1020.16
2010,8,2,19,1029.6
2010,8,2,20,982.02
2010,8,2,21,931.82
2010,8,2,22,846.46
2010,8,2,23,794.16
2010,8,3,0,752.08
2010,8,3,1,725.74
2010,8,3,2,713.62
2010,8,3,3,722.18
2010,8,3,4,758.88
2010,8,3,5,766.2
2010,8,3,6,818.5
2010,8,3,7,873.88
2010,8,3,8,922.12
2010,8,3,9,973.08
2010,8,3,10,1014.12
2010,8,3,11,1046.1
2010,8,3,12,1081.42
2010,8,3,13,1114.52
2010,8,3,14,1141.4
2010,8,3,15,1152.78
2010,8,3,16,1136.12
2010,8,3,17,1095.08
2010,8,3,18,1057.4
2010,8,3,19,1065.3
2010,8,3,20,1013.6
2010,8,3,21,957.96
2010,8,3,22,866.42
2010,8,3,23,800.1
2010,8,4,0,756.66
2010,8,4,1,730.76
2010,8,4,2,718.4
2010,8,4,3,727.02
2010,8,4,4,763.94
2010,8,4,5,774.1
2010,8,4,6,823.36
2010,8,4,7,875.98
2010,8,4,8,920.16
2010,8,4,9,967.88
2010,8,4,10,1004.5
2010,8,4,11,1031.02
2010,8,4,12,1058.56
2010,8,4,13,1089.8
2010,8,4,14,1112.16
2010,8,4,15,1117.9
2010,8,4,16,1099.34
2010,8,4,17,1063.24
2010,8,4,18,1026.02
2010,8,4,19,1039.3
2010,8,4,20,989.96
2010,8,4,21,941.12
2010,8,4,22,853.62
2010,8,4,23,784.16
2010,8,5,0,743.78
2010,8,5,1,718.72
2010,8,5,2,708.02
2010,8,5,3,716.98
2010,8,5,4,754.1
2010,8,5,5,764.88
2010,8,5,6,810.9
2010,8,5,7,859.44
2010,8,5,8,899.36
2010,8,5,9,941.08
2010,8,5,10,970.14
2010,8,5,11,989.88
2010,8,5,12,1010.16
2010,8,5,13,1035.02
2010,8,5,14,1052.58
2010,8,5,15,1056.76
2010,8,5,16,1039.72
2010,8,5,17,1010.06
2010,8,5,18,981.32
2010,8,5,19,1001
2010,8,5,20,961.16
2010,8,5,21,917.02
2010,8,5,22,835.06
2010,8,5,23,770.48
2010,8,6,0,731.64
2010,8,6,1,708.04
2010,8,6,2,698.02
2010,8,6,3,706.66
2010,8,6,4,741.24
2010,8,6,5,749.9
2010,8,6,6,794.72
2010,8,6,7,842.68
2010,8,6,8,881.92
2010,8,6,9,920.16
2010,8,6,10,946.28
2010,8,6,11,963.4
2010,8,6,12,986.52
2010,8,6,13,1008.56
2010,8,6,14,1023.92
2010,8,6,15,1027
2010,8,6,16,1008.12
2010,8,6,17,973.8
2010,8,6,18,943.26
2010,8,6,19,961.72
2010,8,6,20,927.88
2010,8,6,21,897.9
2010,8,6,22,825.32
2010,8,6,23,760.66
2010,8,7,0,719.14
2010,8,7,1,693.92
2010,8,7,2,679.02
2010,8,7,3,676.92
2010,8,7,4,685.52
2010,8,7,5,654.54
2010,8,7,6,674.76
2010,8,7,7,727.26
2010,8,7,8,773.8
2010,8,7,9,813.92
2010,8,7,10,840.52
2010,8,7,11,858.86
2010,8,7,12,868.22
2010,8,7,13,890.08
2010,8,7,14,910.22
2010,8,7,15,921.42
2010,8,7,16,917.06
2010,8,7,17,896.6
2010,8,7,18,876.22
2010,8,7,19,900.68
2010,8,7,20,874.46
2010,8,7,21,853.04
2010,8,7,22,788.96
2010,8,7,23,734.36
2010,8,8,0,696.1
2010,8,8,1,671.62
2010,8,8,2,657.76
2010,8,8,3,652.58
2010,8,8,4,655.4
2010,8,8,5,616.28
2010,8,8,6,630.52
2010,8,8,7,676.14
2010,8,8,8,718.2
2010,8,8,9,755.26
2010,8,8,10,783.48
2010,8,8,11,804.44
2010,8,8,12,818.54
2010,8,8,13,839.78
2010,8,8,14,862.34
2010,8,8,15,879.04
2010,8,8,16,884.62
2010,8,8,17,876.76
2010,8,8,18,869.66
2010,8,8,19,896.22
2010,8,8,20,865.66
2010,8,8,21,832.16
2010,8,8,22,761.46
2010,8,8,23,711.08
2010,8,9,0,677.8
2010,8,9,1,661.8
2010,8,9,2,656.44
2010,8,9,3,670
2010,8,9,4,708.52
2010,8,9,5,727.16
2010,8,9,6,780.1
2010,8,9,7,830.18
2010,8,9,8,870.14
2010,8,9,9,907.68
2010,8,9,10,932.9
2010,8,9,11,949.04
2010,8,9,12,962.72
2010,8,9,13,985.1
2010,8,9,14,1001.06
2010,8,9,15,1006.92
2010,8,9,16,996.84
2010,8,9,17,977.12
2010,8,9,18,961.74
2010,8,9,19,980.74
2010,8,9,20,936.84
2010,8,9,21,890
2010,8,9,22,807.8
2010,8,9,23,749.38
2010,8,10,0,712.64
2010,8,10,1,691.22
2010,8,10,2,681.94
2010,8,10,3,692.18
2010,8,10,4,730.22
2010,8,10,5,745.3
2010,8,10,6,793.6
2010,8,10,7,839.52
2010,8,10,8,877.24
2010,8,10,9,915.08
2010,8,10,10,943.58
2010,8,10,11,964.4
2010,8,10,12,991.88
2010,8,10,13,1007.52
2010,8,10,14,1024.96
2010,8,10,15,1030.28
2010,8,10,16,1015.54
2010,8,10,17,987.12
2010,8,10,18,964.34
2010,8,10,19,986.8
2010,8,10,20,940.46
2010,8,10,21,893.7
2010,8,10,22,811.92
2010,8,10,23,754.48
2010,8,11,0,717.24
2010,8,11,1,696.82
2010,8,11,2,687.62
2010,8,11,3,697.2
2010,8,11,4,734.8
2010,8,11,5,748.98
2010,8,11,6,799.32
2010,8,11,7,846.14
2010,8,11,8,885.68
2010,8,11,9,925.66
2010,8,11,10,952.94
2010,8,11,11,973.54
2010,8,11,12,992.68
2010,8,11,13,1017.98
2010,8,11,14,1035.94
2010,8,11,15,1040.86
2010,8,11,16,1026.94
2010,8,11,17,1005.28
2010,8,11,18,981.2
2010,8,11,19,997.74
2010,8,11,20,951.32
2010,8,11,21,903.66
2010,8,11,22,820.22
2010,8,11,23,755.36
2010,8,12,0,718.24
2010,8,12,1,693.22
2010,8,12,2,683.44
2010,8,12,3,693.42
2010,8,12,4,730.96
2010,8,12,5,750.92
2010,8,12,6,800.9
2010,8,12,7,848.66
2010,8,12,8,887.86
2010,8,12,9,929.5
